Status	Reason	SKU	ASIN	Product name	Condition	Status Change Date	Issue Description
Search Suppressed	Missing info	SP-p2A-3b6c3-583236	B00KSM10ZY	Farscape Syfy TV Series D'Argo Adult Long Sleeve T-Shirt Tee	11	Jul 27, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-p2A-3b6c3-583236	B00KSM10ZY	Farscape Syfy TV Series D'Argo Adult Long Sleeve T-Shirt Tee	11	Jul 27, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-p3W-f934a-183242	B08HPT885C	Tortilla Warmer Polypropylene Brown 8-1/2"Dia, Polypropylene, Brown	11	Jul 24, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-p3b-4201e-585193	B07TTK8YND	Party City Traditional Day of the Dead Wig Halloween Costume Accessory for Adults, One Size	11	Jul 28, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-p44-560b1-78134	B00NBEKHBE	Weber Grill Pan Stainless Steel 12" W X 17-3/8" L	11	Jul 28, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-p4I-2b8fb-58725	B085RHFK85	2 Pack Size #12 Meat Grinder Blade Stainless Steel Knife Blade Replacement for Grinders Attachment Electric or Manual, Stainless Meat Grinder Chopper Knife Blade Cutter, Mincer Knife Blade	11	Jul 27, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-p4k-0b584-24999	B07F32755P	NY Collection Womens Lace Trim Pullover Top Black L	11	Jul 20, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-p4k-0b584-24999	B07F32755P	NY Collection Womens Lace Trim Pullover Top Black L	11	Jul 20, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-p5I-89afa-576242	B085FWQ6ZY	Ata-Boy The Princess Bride Mawage 1.5" Fob Keychain for Keys, Backpack Pulls and More	11	Jul 27, 2023	'[size]' is required but not supplied.
Search Suppressed	Missing info	SP-p5I-89afa-576242	B085FWQ6ZY	Ata-Boy The Princess Bride Mawage 1.5" Fob Keychain for Keys, Backpack Pulls and More	11	Jul 27, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-p5I-89afa-576242	B085FWQ6ZY	Ata-Boy The Princess Bride Mawage 1.5" Fob Keychain for Keys, Backpack Pulls and More	11	Jul 27, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-p6Q-f14aa-527220	B08PHCPT64	SaharaCase Military Kickstand Series Case for iPhone 12 & iPhone 12 Pro 6.1" [Shockproof Bumper] Rugged Protection Anti-Slip Grip Slim Fit - Green	11	May 23, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-pDO-84a20-257129	B07RV45WXS	Jensen Swing Scoop10B 10 in. Residential Scoop Slide44; Blue	11	Jul 20, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-pDx-19edf-70223	B01M3MN0SB	Charles by Charles David Women's Trudy Tortoiseshell-look Block-heel Booties (9)	11	Jul 13, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-pDx-19edf-70223	B01M3MN0SB	Charles by Charles David Women's Trudy Tortoiseshell-look Block-heel Booties (9)	11	Jul 13, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-pGf-8fcab-55273	B07DJWDYHQ	Moretti Nepal Area Rug 119W1 Ivory Rings Curves 2' 3" x 7' 6" Rectangle	11	Jul 28, 2023	'[item_length_width]' is required but not supplied.
Search Suppressed	Missing info	SP-pHB-42c78-98245	B092W1ZGDX	Easy Works by Easy Street Womens Leeza Clogs Work Safety Shoes Casual - Blue - Size 12 WW	11	Jul 21, 2023	'[footwear_size]' is required but not supplied.
Search Suppressed	Missing info	SP-pHB-42c78-98245	B092W1ZGDX	Easy Works by Easy Street Womens Leeza Clogs Work Safety Shoes Casual - Blue - Size 12 WW	11	Jul 21, 2023	'[footwear_size]' is required but not supplied.
Search Suppressed	Missing info	SP-pIo-7ee32-68986	B001E0V2FM	Hair Coloring - (10N) Platinum Blonde, 4 oz ( Multi-Pack)	11	May 16, 2023	'[unit_count]' is required but not supplied.
Search Suppressed	Missing info	SP-pLg-ce0d0-71136	B00VH31LTS	Carolines Treasures LH9025BT Pair of USA American Flag with Great Dane Luggage Tags	11	Jul 28, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-pN6-a04a9-903204	B01BCDLQCO	I3ePro BP-OKTO12 12" Tripod for Panasonic DMC-G5KK Digital Camera	11	Jul 19, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-pQT-5453a-700176	B018641C3K	Saved By The Belln Sitcom Kelly Kapowski Adult V-Neck T-Shirt Tee	11	Jul 13, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-pQT-5453a-700176	B018641C3K	Saved By The Belln Sitcom Kelly Kapowski Adult V-Neck T-Shirt Tee	11	Jul 13, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-pSI-2a5ad-700279	B08CMBQG5W	American Rag Womens Juniors Crochet Trim Short Sleeves Blouse Ivory M	11	Jul 13, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-pSI-2a5ad-700279	B08CMBQG5W	American Rag Womens Juniors Crochet Trim Short Sleeves Blouse Ivory M	11	Jul 13, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-pSd-f4a30-171144	B01N17TRGT	LifeSong Milestones Personalized 70th Wedding Anniversary Plate Gift for Couple, Custom Happy Seventieth for Her 12" D Custom Engraved for Husband or Wife USA Made (Special Dates)	11	Jul 24, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-pSq-1a51f-69019	B001E11K2G	Nature's Answer Black Cohosh Root - 2 Fl Oz	11	May 16, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-pSs-e1272-70282	B00JH2ERVA	Garfield Comic I Don't Do Ordinary Juniors V-Neck T-Shirt Tee	11	Jul 19, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-pSs-e1272-70282	B00JH2ERVA	Garfield Comic I Don't Do Ordinary Juniors V-Neck T-Shirt Tee	11	Jul 19, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-pTQ-55742-70085	B082ZQCZR4	Vitale Hair Polish No20 04290 2oz	11	Jul 13, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-pU8-8fcbf-251206	B01N7PM599	SPI Clutch Puller for Snowmobile Yamaha Bravo, BR 250 1982-1986	11	Jul 20, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-pUO-d8780-498250	B00LI717J2	Xena Warrior Princess Action TV Series Gabrielle BFF Little Girls T-Shirt Tee Pink	11	Jul 21, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-pUO-d8780-498250	B00LI717J2	Xena Warrior Princess Action TV Series Gabrielle BFF Little Girls T-Shirt Tee Pink	11	Jul 21, 2023	'[color]' is required but not supplied.
Search Suppressed	Invalid information	SP-pXP-c9860-496165	B08423JG41	Domovina Kiara 1-inch Single Curtian Rod	11	Jul 28, 2023	We believe the main image has text, logo, graphic or watermark which is not permitted for this product type. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Missing info	SP-pZ4-e2a9d-702215	B07SGH7LG7	CeCe $119 Womens New 1717 Gray Sequin Patch Skinny Jeans 26 Waist B+B	11	Jul 13, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-pZ4-e2a9d-702215	B07SGH7LG7	CeCe $119 Womens New 1717 Gray Sequin Patch Skinny Jeans 26 Waist B+B	11	Jul 13, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-pa0-1d1ac-176163	B07PZ4WHN1	FSA CK-220 Bosch Gen 3 (BNI) Armset 165mm Without Bolts, Black	11	Jul 24, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-paf-0d536-702176	B0184HY4MU	Trevco Bruce Lee-Lee Works Out - Juniors Tank Top - Red, Small	11	Jul 13, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-pbw-38f7f-702114	B00JH2GC2C	Garfield Just Pretend I'M Listening Newspaper Comic Tank Top Shirt Adult T-Shirt	11	Jul 13, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-pbw-38f7f-702114	B00JH2GC2C	Garfield Just Pretend I'M Listening Newspaper Comic Tank Top Shirt Adult T-Shirt	11	Jul 13, 2023	'[color]' is required but not supplied.
Search Suppressed	Invalid information	SP-pc8-f5cf9-25946	B08423ZWPD	Domovina Timothy 1-inch Single Curtian Rod	11	Jul 27, 2023	We believe the main image has text, logo, graphic or watermark which is not permitted for this product type. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Missing info	SP-pcF-8ba85-180233	B01NH9SETR	Juvenile: Harry Potter- Dumbledore's Army Mark Kids T-Shirt Size 7	11	Jul 24, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-pcF-8ba85-180233	B01NH9SETR	Juvenile: Harry Potter- Dumbledore's Army Mark Kids T-Shirt Size 7	11	Jul 24, 2023	'[color]' is required but not supplied.
Search Suppressed	Invalid information	SP-pcJ-828fb-06866	B0BBB26F8V	ELLEN TRACY Womens Rhinestone Band Analog Watch One Size Rose Gold	11	Jul 12, 2023	We believe the main image has your product in packaging or brand/swing tags which is not permitted for this product type. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Other issue	SP-pcJ-828fb-06866	B0BBB26F8V	ELLEN TRACY Womens Rhinestone Band Analog Watch One Size Rose Gold	11	Jul 12, 2023	This ASIN is suppressed due to problems with its parent ASIN B0BB9W33R6. Please address the issues with its parent ASIN to fix this ASIN.
Search Suppressed	Missing info	SP-pe0-9309c-801197	B0BYTR2YW1	Jambu Womens Sunset Too Lace Up Sneakers Shoes Casual - Brown - Size 10 W	11	Jul 20, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-pe0-9309c-801197	B0BYTR2YW1	Jambu Womens Sunset Too Lace Up Sneakers Shoes Casual - Brown - Size 10 W	11	Jul 20, 2023	'[footwear_size]' is required but not supplied.
Search Suppressed	Missing info	SP-pe0-9309c-801197	B0BYTR2YW1	Jambu Womens Sunset Too Lace Up Sneakers Shoes Casual - Brown - Size 10 W	11	Jul 20, 2023	'[footwear_size]' is required but not supplied.
Search Suppressed	Missing info	SP-pe0-9309c-801197	B0BYTR2YW1	Jambu Womens Sunset Too Lace Up Sneakers Shoes Casual - Brown - Size 10 W	11	Jul 20, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-pe0-9309c-801197	B0BYTR2YW1	Jambu Womens Sunset Too Lace Up Sneakers Shoes Casual - Brown - Size 10 W	11	Jul 20, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-pfJ-38027-19152	B091Q6S9YR	Soffe JRS Authentic Short Womens, Gunmetal, M	11	Jul 27, 2023	The main image is missing. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Missing info	SP-pgC-ce3a3-251278	B00PQZCNS6	Wildlife Wild Animals Nature Tiger Jungle Fire Close-Up Adult Tank Top Shirt	11	Jul 20, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-pgn-1d100-576133	B00LI7DYV6	2Bhip The Princess Bride Romantic Comedy Movie Brute Squad Adult Long Sleeve T-Shirt Black	11	Jul 27, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-pgn-1d100-576133	B00LI7DYV6	2Bhip The Princess Bride Romantic Comedy Movie Brute Squad Adult Long Sleeve T-Shirt Black	11	Jul 27, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-pim-b1f09-702168	B07Z1HDY4C	Rolling Stones Small Logo JRS Junior Top Small White	11	Jul 13, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-pjz-74d96-70265	B00W2S07JM	Trevco Garfield-Rad Garfield Adult Heather Tee44; Charcoal - Medium	11	Jul 13, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-pkZ-563da-700182	B078XB4F2N	ONOS Cat Island Reading Sunglasses, 132GA150	11	Jul 13, 2023	'[size]' is required but not supplied.
Search Suppressed	Missing info	SP-pkZ-563da-700182	B078XB4F2N	ONOS Cat Island Reading Sunglasses, 132GA150	11	Jul 13, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-pkZ-563da-700182	B078XB4F2N	ONOS Cat Island Reading Sunglasses, 132GA150	11	Jul 13, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-pm6-9504c-907122	B01CMYI1MU	27H1683 - IBM 27H1683 4.3GB ULTRA SCA 80-PIN	11	Jul 19, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Invalid information	SP-pnd-bfffa-500242	B092DK6ZBT	NATURA Cotton Canvas Tote By Journey Collection, Sky Blue	11	Jul 25, 2023	We believe the main image has non-pure white background which is not permitted for this product type. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Invalid information	SP-pnd-bfffa-500242	B092DK6ZBT	NATURA Cotton Canvas Tote By Journey Collection, Sky Blue	11	Jul 25, 2023	We believe the main image has text, logo, graphic or watermark which is not permitted for this product type. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Other issue	SP-pnd-bfffa-500242	B092DK6ZBT	NATURA Cotton Canvas Tote By Journey Collection, Sky Blue	11	Jul 25, 2023	This ASIN is suppressed due to problems with its parent ASIN B092DKDSRZ. Please address the issues with its parent ASIN to fix this ASIN.
Search Suppressed	Missing info	SP-psO-ab500-256193	B08DPQ5CL9	Pik-nik Original Shoestring Potatoes, 14 oz	11	Jul 13, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-psx-08483-180114	B00D98J790	Pack of 2 Icy Crystal Decorative Christmas Sitting Deer Figurines 11.5"	11	Jul 24, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-ptR-1cb53-858229	B079RLQ2WD	Department 56 Village Accessories Small Twinkle Brite Figurine 56.52983	11	Jul 11, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-pv2-88419-12119	B00OTZ3BR6	QFiber Infrared Heat Therapy Wrist Wrap	11	Jul 24, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Other issue	SP-pvH-cc99b-118122	B096JGR6SS	Pro King PKW-7008 Walleye Spoon - Purple Chicken Wing	11	Jul 28, 2023	This ASIN is suppressed due to problems with its parent ASIN B0B8BNYZDK. Please address the issues with its parent ASIN to fix this ASIN.
Search Suppressed	Missing info	SP-pvH-cc99b-118122	B096JGR6SS	Pro King PKW-7008 Walleye Spoon - Purple Chicken Wing	11	Jul 28, 2023	The main image is missing. Please submit a compliant image to lift the suppression. Also refer to Product image requirements.
Search Suppressed	Potential duplicate	SP-pwU-4dea8-177130	B0859CXLZ7	100% Pure Henna Powder, Hair Dye, Red/Brown, Color |200 Grams/ (7.05 ounces)	11	Jul 24, 2023	This ASIN is a potential duplicate of ASIN B00KVV5ET0. Please review the ASINs and let us know whether both ASINs represent the same product or not.
Search Suppressed	Missing info	SP-pwX-52e8f-87349	B0787ZRY5D	ERB 16268 I-Fit Flex Safety Glasses Gray and Black Temples/Gray Lenses	11	Jul 14, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-px5-c9312-70450	B07J9WQZ1V	Savana Brown Faux Leather Ladies Brown Tote Peace & Paisley 14x11.5x5	11	Jul 13, 2023	'[department]' is required but not supplied.
Search Suppressed	Missing info	SP-py3-4694b-174152	B07H5N9YVS	Altama Original Footwear's 968 Military Dress Oxford Shoe 8 3E US Black	11	Jul 24, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-py3-4694b-174152	B07H5N9YVS	Altama Original Footwear's 968 Military Dress Oxford Shoe 8 3E US Black	11	Jul 24, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-pyT-890c8-03627	B08KRMR8X7	Complete Keto Pills Advanced BHB Ketogenic Supplement Exogenous Ketones Ketosis for Men Women 2 Bottles	11	Jul 17, 2023	'[product_description]' is required but not supplied.
Search Suppressed	Missing info	SP-pzN-8a353-70673	B01LYK6Z1N	Indigo Rd. Womens Cain Closed Toe Ankle Fashion Boots, Light Natural, Size 6.5 Z	11	Jul 13, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-pzN-8a353-70673	B01LYK6Z1N	Indigo Rd. Womens Cain Closed Toe Ankle Fashion Boots, Light Natural, Size 6.5 Z	11	Jul 13, 2023	'[footwear_size]' is required but not supplied.
Search Suppressed	Missing info	SP-pzN-8a353-70673	B01LYK6Z1N	Indigo Rd. Womens Cain Closed Toe Ankle Fashion Boots, Light Natural, Size 6.5 Z	11	Jul 13, 2023	'[footwear_size]' is required but not supplied.
Search Suppressed	Missing info	SP-pzN-8a353-70673	B01LYK6Z1N	Indigo Rd. Womens Cain Closed Toe Ankle Fashion Boots, Light Natural, Size 6.5 Z	11	Jul 13, 2023	'[color]' is required but not supplied.
Search Suppressed	Missing info	SP-pzN-8a353-70673	B01LYK6Z1N	Indigo Rd. Womens Cain Closed Toe Ankle Fashion Boots, Light Natural, Size 6.5 Z	11	Jul 13, 2023	'[color]' is required but not supplied.
